company_name,Group,ticker,file_name,date,D+1,WA_sentiment_QA,WA_sentiment_MD,QA_sentiment&topic_1,QA_sentiment&topic_2,QA_sentiment&topic_3,QA_sentiment&topic_4,QA_sentiment&topic_5,QA_sentiment&topic_6,QA_sentiment&topic_7,QA_sentiment&topic_8,QA_sentiment&topic_9,QA_sentiment&topic_10,QA_sentiment&topic_11,QA_sentiment&topic_12,QA_sentiment&topic_13,QA_sentiment&topic_14,QA_sentiment&topic_15,QA_sentiment&topic_16,QA_sentiment&topic_17,QA_sentiment&topic_18,QA_sentiment&topic_19,QA_sentiment&topic_20,QA_sentiment&topic_21,QA_sentiment&topic_22,QA_sentiment&topic_23,QA_sentiment&topic_24,QA_sentiment&topic_25,QA_sentiment&topic_26,QA_sentiment&topic_27,MD_sentiment&topic_1,MD_sentiment&topic_2,MD_sentiment&topic_3,MD_sentiment&topic_4,MD_sentiment&topic_5,MD_sentiment&topic_6,MD_sentiment&topic_7,MD_sentiment&topic_8,MD_sentiment&topic_9,MD_sentiment&topic_10,MD_sentiment&topic_11,MD_sentiment&topic_12,MD_sentiment&topic_13,MD_sentiment&topic_14,MD_sentiment&topic_15,MD_sentiment&topic_16,MD_sentiment&topic_17,MD_sentiment&topic_18,MD_sentiment&topic_19,MD_sentiment&topic_20,MD_sentiment&topic_21,MD_sentiment&topic_22,MD_sentiment&topic_23,MD_sentiment&topic_24,MD_sentiment&topic_25,MD_sentiment&topic_26,MD_sentiment&topic_27,MD_sentiment&topic_28
LANCASHIRE HOLDI-,London Market,LRE.L,20211104_LANCASHIRE_HOLDI-_Sales_Results_Call_2021-11-4_DN000000002967305231.pdf,2021-11-04,0.014720314033366,0.016919351834606,0.0064454584828044,7.806921447410506e-05,0.00015802666923538873,0.002529117217466801,0.0006666756573608968,0.00033305884317002274,0.00021049381090932644,0.0002360872783925268,0.0007267549472066492,0.0001209279563322757,0.0002724400992932213,0.001002199190686528,0.0009348657187884007,0.00027629752688582355,0.0002457131799478245,0.0007364167633031667,0.00016279846844957042,0.0004059167647256136,0.0033560089082593655,0.00016843488740611053,0.00019269577180098724,0.003112177225295849,0.00015062384281844292,1.433690062386447e-05,0.00012615495705850128,0.00020262644128035231,0.00015629338387080404,0.0003441395911899634,7.79644066970405e-05,0.00011575538405384399,0.003058306835046961,1.0551133687859639e-05,0.0011793784646837377,8.856476075898989e-06,3.7851937145697762e-06,0.00030659465673991894,7.718924709987144e-06,0.00031818517820583514,8.663086547697692e-06,6.1981590962429545e-06,4.8415484388193755e-06,1.0805104951516073e-05,4.742203027892832e-06,3.688918801383827e-05,2.2690750086647455e-06,7.675577955958218e-05,2.4788824956387e-05,0.0007892077379379085,1.1310071625076233e-05,0.00010367143669626048,3.334495968618691e-05,3.2450122238681595e-06,5.854030795201881e-06,5.115640315800384e-06,0.00014039613354400156,9.026367268627382e-05
Society of,LN Equity,LLOY.L,20110921_Society_of_Lloyd-s-_Earnings_Call_2011-9-21_RT000000002033631226.pdf,2011-09-21,-0.1009403081106519,0.0138639149979566,0.0007983512109747,0.00018778332636302082,0.003404629233897448,0.002190520940964176,0.0005339140943322182,3.306757812555463e-05,0.0003685988250386713,7.485362049811901e-05,0.0005255338763738948,0.00021548449833581359,0.00013221526039620325,0.0003710413617585823,0.0005563612983583651,0.0009991037527584225,0.0001880584900924602,0.0009056947373037695,5.4163435139216864e-05,7.358862031838044e-05,0.001049066027159015,0.000278268037526247,0.00019852740624244378,0.0005415621911823089,6.19581304049837e-05,9.26646311514881e-06,7.003668361940172e-05,5.730077237555776e-05,0.00015128406596582862,0.0006320318927538527,7.75948156885375e-06,2.2442263368666395e-06,0.00017809138754388117,8.254839921227683e-06,8.393916924612232e-05,5.0756766453117465e-06,9.860805976432916e-06,2.345332738542692e-05,4.578910469936335e-07,7.036761899338918e-07,5.138992988642398e-07,3.676783678826871e-07,5.6232769120027343e-05,7.464633403778099e-05,2.8131021491012706e-07,2.4271443753771486e-05,1.346028381984364e-07,2.614991944120455e-06,3.787216876618846e-07,0.0001926636689375847,6.709200173118466e-07,1.558225131138652e-05,6.874326633417257e-05,1.9249599537073326e-07,5.4332248409080255e-06,3.034627517297233e-07,7.65945833517471e-06,2.782023182709926e-05
Society of,LN Equity,LLOY.L,20140925_Society_of_Lloyd-s-_Earnings_Call_2014-9-25_FS000000002269830697.pdf,2014-09-25,0.0060368337570884,0.0192021434950878,-0.0022582829425208,0.00011907309136123935,0.00016845782324596402,0.0003457883445389519,0.00021211871587992431,7.803284894533494e-05,0.00011805485164356333,0.0027038197549668795,0.002062298864900725,0.00018444229099252044,0.00025056068023676534,0.00019250013614769513,0.0002370787441119424,0.00021134838231742312,0.00012747381437245323,0.004026527417911696,0.0001278148438492561,0.000173654376549792,0.001136726500562133,0.0018935362638869426,9.26026380848375e-05,0.00019751590007574223,0.0001462087603353249,2.186699374669003e-05,0.00016527251930442108,0.0009776117408632128,0.002055566265142738,0.0011761904798329409,-3.8028664554906726e-05,-0.00014558761671185753,-0.0001747787165918511,-8.100498032891146e-05,-0.0001576042594113357,-2.56731153386392e-05,-1.2544051246645466e-06,-0.00023568989419924736,-1.80597053436586e-05,-3.931128314259643e-06,-2.870928357595703e-06,-3.3057398747409066e-05,-1.6044788394214294e-06,-5.008580566218723e-05,-7.244411054092926e-05,-1.009933895637443e-06,-7.519666168261937e-07,-1.8985302404580194e-06,-2.1157508157948105e-06,-0.0008827347767078859,-3.748133671991773e-06,-8.804406319460677e-05,-0.00021018682471202313,-1.0753901240533485e-06,-5.558226316298286e-06,-5.313525245094214e-06,-1.6667205447408756e-06,-1.2503832921108697e-05
Society of,LN Equity,LLOY.L,20160323_Society_of_Lloyd-s-_Earnings_Call_2016-3-23_FS000000002394696470.pdf,2016-03-23,-0.0123366974643945,0.0160814341253674,0.0037465648204475,0.00047834754884824317,0.00044570486267031593,0.0019597962351929257,0.0004969139103561637,0.0002188354811745343,7.689723903161921e-05,0.00013670155137813478,0.0018122157671149972,0.0002037130817322406,0.0001555594416396946,0.0011030049482703543,9.785795329595748e-05,0.00040626048195472984,0.0012894461160257156,0.0021790249287723996,8.199497187605774e-05,7.167855860148581e-05,0.0015404767017827836,0.0009361621355722912,0.0001463426222396479,0.0007610377098458722,0.0004257706810691492,9.025943189096096e-06,0.00012244168054482353,0.00013427883086032598,0.0003213070509477885,0.00047063746339201013,6.483912882539834e-05,0.00012850468700290412,0.0007208119099031384,2.800213784494378e-06,0.00023966021756702447,8.162394179262868e-05,1.0045699245415573e-06,0.00018088712738162897,5.778376001649925e-05,0.00038563949665721396,6.362767975171479e-05,0.0002469591365721747,0.00023779820564130726,6.419615975290793e-05,5.2754323514480704e-05,8.087891330124433e-07,6.022002358676922e-07,1.5204070331930524e-06,1.6943646730002271e-06,0.0005666065945958542,1.176285281706442e-05,0.00031562000362916063,0.00028481672616101507,8.612086858037082e-07,1.5536280873995787e-06,1.8880104461125296e-05,1.0628194098997256e-05,2.3192701659312382e-06
Society of,LN Equity,LLOY.L,20160922_Society_of_Lloyd-s-_Earnings_Call_2016-9-22_FS000000002419239777.pdf,2016-09-22,-0.0204724751076825,0.0063137480770773,0.0024940902856193,2.1520919381095605e-05,0.00016577767335848806,0.0015049096385917615,9.790533910358159e-05,0.0001310266738770371,0.00014500471325524245,0.00019681574623152292,0.0002866212220468326,3.333555784855169e-05,8.81370562377277e-05,0.0012069183111786735,0.00016457757498542243,3.819848600646435e-05,8.150086178838556e-05,0.0005037783046823153,2.3100878389555017e-05,3.138578210318003e-05,0.0008461203963707338,3.77287610563144e-05,1.6736727665348347e-05,3.569844366089237e-05,3.635327879951644e-05,3.952176171454793e-06,5.398747342046507e-05,2.4438962715644778e-05,0.0004134756819327385,0.0001247413736261723,3.01498986111931e-06,9.993325843800101e-05,0.0005433799706657645,9.303971403742409e-05,0.0002826486379474266,0.0001892996556693658,2.8758705832217284e-05,1.6835220033805596e-05,2.2636352761906577e-06,9.621517486842486e-05,6.481049056512415e-05,0.0001124123224739374,1.4198221016940342e-06,0.00011377679630116291,1.3906882519470257e-06,8.937023458878797e-07,1.4503194886251558e-05,1.6800316701147297e-06,1.872252719276472e-06,0.000708235988911765,1.7351403613632056e-05,1.1659281634018012e-05,8.048914214980998e-05,9.516252953181734e-07,1.7167405327924627e-06,1.5002017075402882e-06,1.4749005305768903e-06,2.562765991339402e-06
Society of,LN Equity,LLOY.L,20170330_Society_of_Lloyd-s-_Earnings_Call_2017-3-30_FS000000002425830763.pdf,2017-03-30,-0.004951265168787,-0.0069412167304264,0.0010808623893603,-6.272041124864782e-05,-0.0013604125749585184,-0.0008801199389427946,-0.00014427276290717857,-4.565908538172726e-05,-0.00017632033860000515,-0.0002672472102628914,-6.527622535241944e-05,-0.00016638835719727545,-4.487651973278695e-05,-0.0005744714221672282,-0.0004859765867907353,-3.7853425340663086e-05,-6.618765101685911e-05,-0.0005162623038966726,-5.952419514375721e-05,-9.644523712003176e-05,-0.000641168131781973,-3.7387944447726385e-05,-4.6501668864900614e-05,-0.0002551679339481518,-5.130704817720984e-05,-3.916474804938209e-06,-0.00021486319731114445,-2.4218196904524577e-05,-0.0002224838174405403,-0.0003941879206814509,3.7355548047813932e-06,1.4923412519979947e-06,0.0001829916721316047,6.167599191291607e-06,3.319155407388166e-05,8.441387086519564e-05,9.53044861429848e-06,0.00013151386401157858,1.4736383583040017e-05,0.0001291718057287212,6.092886878019245e-07,1.8194853970479958e-05,3.2893642039100424e-05,9.282349846119307e-06,1.0866453095650547e-06,1.7205724206575237e-06,1.595876585988294e-07,4.029194907544411e-07,5.024432886223161e-06,0.00023948595722869364,7.954553700471589e-07,8.570506908495414e-05,7.26921032558884e-05,2.2822688330691222e-07,1.4308068475723072e-05,3.597911542157084e-07,3.5372319533115766e-07,6.146243551879032e-07
Society of,LN Equity,LLOY.L,20170928_Society_of_Lloyd-s-_Earnings_Call_2017-9-28_DN000000002374296070.pdf,2017-09-28,0.0075870593122422,0.0080862742066406,0.002836386874999,0.00045848042084423293,5.3444211538959796e-05,0.000761611823270497,0.0002491172875571028,2.475636847850982e-05,0.00011026622899246825,7.923623514905173e-05,0.001401477892944737,5.8515375322590584e-05,7.949181243886914e-05,6.10717733854949e-05,0.000553518698635585,6.705148788744841e-05,0.0001132544558977097,8.180339433881638e-05,4.0549991590135e-05,0.0007356072591093028,9.337887638294955e-05,0.00013903961144479834,2.9378717793858323e-05,0.0019400018026179352,6.958189754630687e-05,6.937429225332622e-06,5.2433654892883146e-05,4.289878894003623e-05,0.0005688895040497163,0.00021447890628034104,2.6536763473013e-05,0.0001549855352349964,0.0007985092742245883,0.00010004393136213988,0.000167012290704763,0.0002615069961730673,1.986083432816619e-05,2.5718208576276885e-06,3.6197048721404513e-06,0.00027122907125840527,2.3329994028931277e-06,1.6691858948066813e-06,1.3038458911342895e-06,7.247651883873227e-05,1.2770918540838047e-06,8.207015103128893e-07,6.110698447343181e-07,1.5428006063363542e-06,1.7193203736680234e-06,0.0006013784051840272,4.701331625039681e-05,0.00015339344020777712,7.336355916011769e-05,1.6146742894353145e-05,4.658453799946611e-06,1.3776598647927952e-06,4.7072103825649154e-05,2.3534300987284554e-06
Society of,LN Equity,LLOY.L,20180321_Society_of_Lloyd-s-_Earnings_Call_2018-3-21_FS000000002432129966.pdf,2018-03-21,-0.016378886890029,0.0132746427056552,0.0016037975582731,0.00036254568226629455,0.00014362119287877429,0.003679425987644717,0.00017860485418095656,2.7256906716915235e-05,0.0002344924490224046,0.001138612173770988,0.0007138860553867998,0.00010824957442288364,0.00017229975016316637,0.001050780098653514,8.281170398097667e-05,7.382407953987931e-05,0.00031958951740811473,0.00030544839419507756,6.655768189973518e-05,0.00021181778061718837,0.0033142325049031014,0.0001576950714906705,0.00010792626435140699,0.0003324145977367305,5.1070781684069175e-05,7.6381500356703e-06,0.00020123300291286455,4.72318187414497e-05,0.00010363309115943599,8.174340949877149e-05,1.2700635286341134e-05,1.1850586417899138e-06,0.00042939806190976437,1.1896362576789837e-06,5.430492802035661e-05,8.962643778981335e-05,4.2677912510734286e-07,8.95056812992905e-05,1.2411759040162016e-05,0.0001646840184205684,9.767596621168341e-07,3.4860284386962426e-05,4.286454559409245e-05,7.264505114767973e-05,5.346815666966969e-07,3.43604072320418e-07,2.5583732932360814e-07,7.051197062017333e-06,4.031382361147776e-06,0.00027437093599062617,2.5196867535722504e-05,0.00018832385299067845,7.837320439352603e-05,1.3612084861222583e-05,2.795129996689025e-06,5.767864720759991e-07,5.670588596928622e-07,9.853133328081395e-07
Society of,LN Equity,LLOY.L,20190327_Society_of_Lloyd-s-_Earnings_Call_2019-3-27_FS000000002609608709.pdf,2019-03-27,-0.0073718411525862,0.001616064213999,0.004179584788666,7.111472503570698e-06,1.0060906724593383e-05,0.0004243569861879589,4.858271993866265e-05,4.660402033267523e-06,7.094642649006025e-05,1.0549547107950901e-05,6.240465882953752e-05,1.822523291509821e-05,1.4964383701082654e-05,0.00010091794189313301,7.201988041402374e-05,6.605979971190184e-05,7.108661176660899e-05,5.621797823113867e-05,7.633561404120533e-06,1.037126358384159e-05,0.00022965038384468526,1.4137724150339094e-05,1.7145277408458417e-05,3.595504993299681e-05,6.67405082324598e-05,1.3059754194893974e-06,9.168149974096696e-05,2.4951911438812006e-05,3.189343646043129e-05,4.6432641461030654e-05,0.00016296783771795677,0.0002007193435187551,0.0006922745125672819,1.0426171064666613e-05,0.000370432630957983,0.00026001135640535,1.4631239434814124e-06,0.00013020654542267296,2.9836632619276543e-06,0.00028705282332790215,9.696368022877621e-06,0.0001400554555617136,7.207382952422302e-05,0.00017960786556717688,6.0207611287042674e-05,1.1779754686498993e-06,8.770853812541129e-07,2.2144242423819737e-06,1.2300617698828989e-05,0.0004743811801514719,0.00016966954152144908,0.0003582325690343608,0.00037421238303193664,3.5758448756333646e-05,2.262809572905031e-06,5.948427454638895e-05,1.944044040394452e-06,0.0001068903288025213
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20170628_AMERICAN_INTERNA-_Shareholder_Mtg_Call_2017-6-28_SD000000002902525532.pdf,2017-06-28,-0.0053258169137724,0.0073380566801619,0.0276242636153482,0.0003168559665991884,0.00032507594762145556,0.0006516287158400771,3.5306678137651614e-05,1.2988389676113283e-05,0.0009107594999999946,2.9401244939271084e-05,2.9620811336032213e-05,3.0699997317813585e-05,4.170525296052607e-05,3.2041209893724506e-05,0.0006335342788461501,3.517845733805647e-05,0.0009123273051619379,4.291802165991878e-05,2.1274488790485703e-05,2.8904376315789304e-05,4.899107808704424e-05,3.4745868623481574e-05,1.5413497798582906e-05,3.287607381072855e-05,2.4336114625505928e-05,3.639711115890667e-06,2.7509234159918865e-05,2.2506782591092984e-05,0.002998865344129537,3.895215351720625e-05,7.499766132547249e-05,0.0011488600453628125,9.377881622924962e-05,0.00013039183759261378,0.0012936127607266232,0.00015650193693308325,2.761211177028922e-05,6.966429459289008e-05,0.0019513516146043132,0.001447193419456901,6.319520934069401e-05,0.0005965901023810205,0.0005331049912662222,0.0008102156686039899,3.459327297023354e-05,0.005725823430233596,1.6552377168007096e-05,4.1790669529008594e-05,4.657215490180538e-05,7.913976168079773e-05,8.250435610368725e-05,0.005157166786758216,0.00751211042900107,2.3671613333660218e-05,4.2703799633021e-05,3.73174123108999e-05,0.00028179621902244765,0.00014545134710024376
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20170803_AMERICAN_INTERNA-_Earnings_Call_2017-8-3_FS000000002368554633.pdf,2017-08-03,-0.0148349343590245,0.014972712511404,0.009220070730135,7.300588482236601e-05,0.0004648595103419352,0.005429368018305217,0.00013005386128418664,0.0003979739041654425,0.00020189640785401458,0.0001083009227201985,0.00021630176230424825,0.0002532693050408841,0.00015362333059149263,0.0002302974168615553,0.001317456308669334,0.0001542787131741574,7.815652492483414e-05,0.00017043920084314142,7.836561674459218e-05,0.00039215708769737716,0.002227503434299134,0.0002259942255448495,5.677636919610096e-05,0.00012110061679624937,0.00032448458559691074,1.340705336008747e-05,0.0003850064189580407,0.0001390408566242295,0.0008805296658182262,0.0007490648994718746,0.0013251450782483085,1.0556766212369582e-05,0.0010956650439598726,0.0002234677182941866,0.00039876463514577513,0.00010597893673341202,0.00011475442640039373,8.640888890456834e-05,0.00012785231380949827,1.191443972397252e-05,0.00041501542931118623,0.00034138677620446843,0.00024301976647732272,1.0852632684907234e-05,4.763062294085837e-06,3.0609016170522107e-06,2.279055850414814e-06,5.75405417345349e-06,4.1692548120289425e-05,0.00012932076308613715,0.0011683794221538234,0.0013955505878504965,0.00041683920646255095,3.259285914922338e-06,5.879780821031182e-06,0.00044894843001798217,0.00021475781017561457,0.0008688026898695098
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20171103_AMERICAN_INTERNA-_Earnings_Call_2017-11-3_FS000000002380381112.pdf,2017-11-03,0.0079032528784967,0.0010372431924496,0.0054411495868768,4.479803086373222e-06,6.337770521955685e-06,0.0002532843727282828,7.980393409725242e-06,1.0970852884150857e-05,4.441494655614552e-06,6.645585001019516e-06,6.224296311536599e-05,6.939142745961297e-06,9.426668424802973e-06,3.091063733392397e-05,6.976004617099333e-05,2.4742742170595747e-05,1.7611452881955375e-05,1.7361155883946517e-05,4.808687970466533e-06,6.533276732229116e-06,0.0001881268771005627,7.853633800248557e-06,3.483923900273655e-06,0.00012294247936474686,5.500709408191233e-06,8.226865212908324e-07,7.722294931929794e-05,5.087224105169347e-06,3.3094905010873044e-05,4.863072774594289e-05,0.0011223648473060216,9.549794664883031e-05,0.00014389600699493842,4.848320697065814e-06,0.000314720969419633,4.069613489044538e-06,2.868776337611989e-05,0.00016263477027170513,5.113448222792189e-05,4.3536033529788935e-05,3.980749766609394e-06,0.0002877138722942766,2.2182211193837838e-05,1.494376471774664e-05,2.179075965689181e-06,1.1379088888891814e-05,1.0426560573568244e-06,2.810858817761952e-05,4.284860792392982e-05,8.792124961237763e-06,0.0005864892121096178,0.0008879023580639994,0.00023540968356609276,1.4911061292311673e-06,1.2668710879697672e-05,0.00017482068911951474,0.00019232349278680913,0.0009554829270491239
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20180108_AMERICAN_INTERNA-_Conf-Presentation_Call_2018-1-11_FS000000002393303948.pdf,2018-01-08,0.0063070716699623,-0.0067111672379577,-0.0009197516670498,-0.0002621651231906737,-5.978811638814181e-05,-6.740748944207892e-05,-7.952558402474291e-05,-5.587819534142372e-05,-0.0010086039562470235,-4.392227378445176e-05,-2.975595465861471e-05,-2.2868170762465907e-05,-3.2586221182465094e-05,-0.00040697293857475743,-2.3008610953584758e-05,-3.073012378012345e-05,-1.4284584768488134e-05,-0.0001553866086757987,-0.001988072063013821,-0.0005046497573444546,-0.00017813624023811447,-1.9030455966262925e-05,-0.0005093944273877799,-4.4899870399976694e-05,-0.00020938292144119934,-6.156723913458974e-06,-3.802425568349637e-05,-3.72812305405617e-05,-0.0007755106432077019,-0.00010774465055523546,-3.1109803590170104e-05,-1.5793408465289674e-06,-5.522770939118426e-05,-4.502395552330546e-06,-3.217771178796535e-06,-5.005365328335643e-05,-5.687732901498598e-07,-1.4349930907434685e-06,-3.104969523221012e-06,-7.375568711070442e-05,-0.00012474287420935126,-1.1142092537852497e-05,-2.1859808671915845e-06,-0.00018228589485699554,-0.00019535539318922253,-8.040191277824735e-05,-3.409572555243606e-07,-8.639844581651886e-06,-9.593252815178573e-07,-1.630175231317649e-06,-1.6994814974629625e-06,-5.20230609278323e-05,-8.122078247174314e-06,-4.876041741152856e-07,-8.796422561320759e-07,-9.649084529428005e-06,-7.557256463955978e-07,-1.3895400322386124e-05
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20180122_AMERICAN_INTERNA-_M-A_Call_2018-1-22_FS000000002394282467.pdf,2018-01-22,0.0219672156161949,0.0148406809253601,0.0151943433606604,0.00034579568620940286,0.00014348951657623113,0.0006226592687574164,0.000756912664558254,6.646705659923935e-05,0.0007849499636952409,0.00015045855377629954,0.00015158215279635596,0.0003215410057365237,0.0018005427502418938,0.0010799314343874198,0.0007490293880393586,0.0004243942181262378,0.0003680350921498395,0.0009040224633896351,0.00023105614869400944,0.00014791585175293937,0.0021244353503401437,0.0008560326533936347,0.0006551109344473756,0.0010838965976290393,0.00045266075797815037,1.8625933996615443e-05,0.0001407763274431728,0.00011517667519416688,0.00014584732920053936,0.00019933456796553331,2.3834028996626747e-05,2.4366102071778174e-05,0.0020972693441595374,2.446022168721308e-05,0.004037222134614034,2.0531572528102093e-05,8.775045429123647e-06,2.2139101741093258e-05,0.0005836921548154194,6.208125863414408e-05,2.0083246240800957e-05,0.0009994940518898235,1.1223945326906814e-05,2.504899213268922e-05,1.0993637243682624e-05,4.211025364582718e-05,0.000143586313008497,1.3280948008045176e-05,1.4800489723448928e-05,2.5150375751220735e-05,0.0015978229234454508,0.0043994149645569915,0.00043748540722252175,7.522767089519954e-06,1.3571138578268868e-05,4.690473868653813e-05,0.00028831139514107706,0.00019316664993246363
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20180209_AMERICAN_INTERNA-_Earnings_Call_2018-2-9_FS000000002398136842.pdf,2018-02-09,-0.010129535004756,0.0230986607691362,0.006974566397749,0.0001287898750853015,0.0004682241455612402,0.0025644072068960223,0.00043435728784121025,8.44006074873148e-05,0.00012768854598633136,0.00019105394398352023,0.002466518339825263,0.00019949344037326248,0.00033989726964076135,0.0003239385323929056,0.0008050248210198581,0.0015183390209400625,0.00013787613194228513,0.002520699227464073,0.0002642853802767449,0.001033939454091746,0.003344628504616165,0.0002257841491759336,0.0010674671780233583,0.0019365927204498979,0.00015813991526474936,2.3651417977043362e-05,0.000939360991451418,0.00014625262336714266,0.0005850057914907872,0.0010628435353603023,0.00043719851291442054,7.700622899667577e-06,0.0010352854983137086,7.730368485464895e-06,0.0003870678271889597,5.0161738716603977e-05,0.00010903525612721261,4.2417471025194066e-05,9.127185195730092e-05,0.00013000088736553727,6.3470763481166355e-06,0.00020879205353105032,3.5471973526564927e-06,7.916442531483165e-06,3.4744111522575217e-06,2.2327716844854907e-06,1.6624550964302363e-06,1.8361677092545127e-05,7.018699044379674e-05,0.00012601736423364923,0.0010163159192874817,0.0008527401333046538,2.5110629092521618e-05,2.3774829447432503e-06,4.289000296947913e-06,0.0003225340089887925,0.0004525455345232254,0.0015522453114793855
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20180214_AMERICAN_INTERNA-_Conf-Presentation_Call_2018-2-14_FS000000002400221358.pdf,2018-02-14,-0.0030297981087037,0.0009116772906808,0.1347402597402597,2.597089384027346e-06,2.0417897220955336e-05,0.00013645039045502257,4.626496957021487e-06,1.701965460781233e-06,1.231291197339085e-05,3.852664427662501e-06,4.952711906222593e-05,1.862989674002044e-05,3.2984955456243686e-05,5.269753177680295e-05,1.8395873369389988e-05,1.4702732807004908e-05,2.8457680137311995e-05,1.8197383735167108e-05,9.780042806420443e-06,6.47843442683664e-06,0.00032049047503795503,3.056031277439529e-05,4.421044592854816e-06,1.6635727659421056e-05,3.396598565766992e-05,4.769384765036974e-07,1.2545825672894286e-05,2.9492313841877847e-06,5.2716467805836604e-05,5.104191094599975e-06,0.01945646116883116,0.010297136972402579,0.001361939050324675,0.001117798592532467,0.0012403718068181814,0.0009382647823051945,0.00040100757435063573,0.0010117266136363632,0.0008177513019480381,0.00125670097889609,0.0009177768116882979,0.0006566397459415446,0.0005129189400974024,0.04706289983766232,0.0005023941493506491,0.0003228551112012986,0.0002403882918831168,0.0006069211155844154,0.0006763621089285713,0.001149337649350649,0.0011982013392857138,0.0017124956136363495,0.0015828085178571287,0.00034378013879868773,0.0006201824271103894,0.0005419565844155842,0.0005328163441558439,0.03766036879870127
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20180503_AMERICAN_INTERNA-_Earnings_Call_2018-5-3_FS000000002424722542.pdf,2018-05-03,0.017327715627164,0.0086443388627528,0.0066332216582881,0.0002258423796860625,6.849679598642355e-05,0.001442235769561156,9.904015487391878e-05,0.00020453662646287087,4.800239477155777e-05,0.00013964181837330142,0.0005126967340022725,0.0004661255014739242,0.00022432571667050166,7.827266168758759e-05,9.639881152365747e-05,0.00028285058980322207,8.249263678585986e-05,0.00021840790352053863,5.197091378506182e-05,0.0007787241276154915,0.0019016782435448648,0.000247658475568274,3.765324578170543e-05,0.0004996837568454098,0.00021772766861373385,8.891358939781516e-06,0.00015954178323279592,0.00037387443958363073,6.962233073534501e-05,0.00010794560130897147,0.0011812603146900231,2.2321173711238135e-05,0.0005602992022565406,6.862499844341346e-06,9.476309903563352e-05,5.760287552811395e-06,9.960275273059734e-05,6.211291946904023e-06,7.562588983128961e-05,6.35426003548549e-05,4.9208543734743544e-05,1.1773847924489571e-05,3.1489625752073542e-06,2.5636794212700522e-05,1.5226953249091326e-05,1.9821040710166134e-06,1.4758155325885381e-06,1.8250751376254665e-05,4.1370616913014256e-05,0.0003227638810781496,0.0008344113783528679,0.0006834540294410418,0.00010424387300518804,2.110569058005618e-06,3.8074852287934164e-06,0.0006006969898130146,0.0007868339336056303,0.0010105759050989098
AMERICAN INTERNA-,US - Specialty/P&C/Reinsurance,AIG,20180509_AMERICAN_INTERNA-_Shareholder_Mtg_Call_2018-5-9_SD000000002902666502.pdf,2018-05-09,-0.0013252498150066,-0.0071434272487828,0.0228881579837847,-2.8533952965120823e-05,-4.036821243914106e-05,-0.0005105045997286279,-5.083084244552621e-05,-1.869931807805884e-05,-2.8289947062814178e-05,-4.232882605555098e-05,-4.264492914039414e-05,-0.0004718406140154825,-6.004284192672979e-05,-4.612956724399378e-05,-5.681211265863179e-05,-5.0646246998962234e-05,-3.0547052198898454e-05,-0.0004894308464362662,-3.062877300662453e-05,-4.161348325085787e-05,-7.053220763827896e-05,-5.0023451580333456e-05,-2.219073457977485e-05,-4.733151531247489e-05,-3.5036581929922464e-05,-5.24007391651367e-06,-0.0021778148080453274,-0.0013153288315108902,-0.00132395752015324,-5.607921845318841e-05,4.661651960368587e-05,0.0001836062013608089,5.8290377374303836e-05,4.7841277504326726e-05,0.0016054940462564085,4.015730658673651e-05,1.7162943104919195e-05,0.0001627173379761452,0.004183770013055869,0.00015632665865200003,0.00017522945011195509,0.0007445992843050613,2.195269863240629e-05,0.0027345641789558294,2.150224381677484e-05,0.004177668421063655,1.0288510504144903e-05,2.5975951115533054e-05,2.8947993589316704e-05,4.919113561913044e-05,0.0006483619686791152,0.0037751866400269427,0.0038458245942867325,1.4713635163465028e-05,2.6543527456816816e-05,2.3195495311904983e-05,2.280429879247066e-05,3.962442291222686e-05
