topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28
0.0003944511,0.24984469,0.0004932308,0.14674379,0.0004492048,0.00033979572,0.00014522624,0.38949504,0.00029615138,0.00045511848,0.00033237596,0.15322855,0.00018575531,0.00041455863,0.00018194373,0.020072237,8.705742e-05,0.00021979853,0.0002449468,0.00041623652,0.00043393264,0.0039460715,0.0005732194,0.010102158,0.00022460114,0.020151585,0.00019296122,0.00033528666
0.0003892724,0.016809065,0.00048675525,0.00039949975,0.085781045,0.016746437,0.0034255402,0.029901575,0.00029226323,0.00044914326,0.09879463,0.3711256,0.00018331656,0.043077983,0.00017955502,0.000115388,8.591446e-05,0.00021691283,0.00024173093,0.0004107718,0.013557117,0.0006120437,0.089185655,0.00012286658,0.00022165239,0.13804697,0.00019042786,0.08895084
0.0005766485,0.2388332,0.0007210547,0.092972,0.005518809,0.044255793,0.00021230639,0.2971247,0.000432944,0.0006653382,0.0004859008,0.14621113,0.0002715559,0.06867567,0.00026598375,0.00017092997,0.00012726935,0.00032132372,0.014944437,0.0006084966,0.00063436665,0.010630882,0.054321267,0.00018200834,0.00032834467,0.019735394,0.00028209022,0.00049015594
0.01926076,0.1325936,0.009910545,0.09167234,0.00042516587,0.0066174176,0.031616487,0.0003467925,0.00028030304,0.0004307631,0.060124747,0.5259249,0.00017581474,0.0003923738,0.00017220713,0.02529389,8.2398605e-05,0.012799649,0.006527645,0.044464607,0.000410711,0.0005869972,0.028873673,0.000117838536,0.00021258177,0.00018576805,0.00018263503,0.000317344
0.0004122765,0.28894472,0.0005155201,0.00042310826,0.0004695045,0.00035515122,0.00015178906,0.27847767,0.00030953457,0.03523752,0.0038235802,0.16015302,0.00019414967,0.0004332927,0.00019016584,0.00012220687,9.099158e-05,0.00022973132,0.03154167,0.05605399,0.00045354225,0.0006482125,0.07359899,0.00013012739,0.00023475096,0.066252634,0.00020168122,0.00035043838
0.00636844,0.10557327,0.00044578649,0.018401671,0.00040599535,0.063432395,0.045220744,0.00033115584,0.021309426,0.0004113402,0.009318301,0.5022112,0.00016788734,0.018410478,0.0001644424,0.00010567613,7.868329e-05,0.00019865591,0.00022138515,0.00037619835,0.04247571,0.0035664954,0.09069706,0.00011252526,0.00020299655,0.05729074,0.0001744001,0.012326897
0.0036300546,0.12614094,0.0045391046,0.0037254272,0.0041339416,0.0031270722,0.001336488,0.27883908,0.03333288,0.0041883644,0.033666253,0.0021884653,0.001709469,0.03442256,0.0016743918,0.0010760196,0.00080117205,0.0020227619,0.0022541964,0.0038305414,0.34067547,0.0057074483,0.0052752234,0.001145759,0.0020669594,0.0018062462,0.093598165,0.003085576
0.00075699866,0.115663774,0.071157046,0.16672893,0.039158702,0.00065210846,0.00027870646,0.102827504,0.0005683498,0.00087342656,0.00063786906,0.0068391454,0.00035648656,0.0007955874,0.0003491717,0.0002243893,0.00016707357,0.00042181957,0.0004700821,0.051860977,0.1476365,0.14799394,0.033013932,0.00023893251,0.00043103634,0.00037666815,0.10887742,0.000643455
0.004807126,0.0049144407,0.0060109417,0.24812634,0.005474402,0.004141048,0.0017698539,0.004465273,0.0036091595,0.0055464716,0.004050624,0.002898091,0.16439238,0.12664863,0.0022173254,0.0014249268,0.0010609579,0.002678657,0.002985136,0.005072622,0.005288283,0.0075581293,0.25017866,0.0015172797,0.002737186,0.0023919346,0.0023515942,0.12568255
0.0057373075,0.24774112,0.0071740625,0.102638334,0.0065337024,0.004942343,0.0021123216,0.0053293062,0.004307534,0.006619717,0.0048344224,0.0034588731,0.0027018187,0.24790551,0.0026463792,0.0017006509,0.0496414,0.0031969787,0.10031306,0.0060541774,0.103061855,0.009020632,0.0083375,0.0018108742,0.003266833,0.0028547754,0.002806629,0.053251904
0.0041364837,0.2832489,0.040049866,0.24838774,0.004710668,0.00356333,0.0015229415,0.0038423226,0.0031056455,0.004772683,0.038363032,0.0024937782,0.0019479571,0.24848992,0.0019079862,0.0012261352,0.0009129436,0.0023049575,0.03744619,0.03924245,0.0045505143,0.0065036947,0.00601117,0.0013056039,0.002355321,0.0020582357,0.0020235232,0.003516045
0.0031482542,0.18903406,0.18975218,0.10941127,0.08322049,0.0027120304,0.0011591022,0.0029243699,0.0023636892,0.0036324621,0.0026528107,0.0018980004,0.001482579,0.18912427,0.0014521575,0.0009332045,0.0006948362,0.0017542901,0.0019550074,0.029867206,0.10964367,0.004949925,0.057665218,0.0009936878,0.0017926214,0.0015665116,0.001540092,0.0026760418
0.0004286679,0.05103971,0.0041504074,0.00043993033,0.0004881712,0.12325856,0.00015782395,0.0003981837,0.022008188,0.0004945979,0.30397007,0.054474298,0.00020186872,0.00045051967,0.01826968,0.0001270656,9.4609255e-05,0.00023886503,0.0002661948,0.004066734,0.090831354,0.18139353,0.062067594,0.00013530103,0.06891751,0.011056471,0.00020969972,0.00036437123
0.0027157203,0.0027763462,0.0033957995,0.0027870703,0.0030926887,0.0023394285,0.02389794,0.0025225952,0.0020389454,0.16342,0.0022883448,0.0016372369,0.0012788897,0.0028541568,0.18443735,0.0008049929,0.0005993737,0.0015132708,0.0016864119,0.0028657087,0.0029875431,0.004269862,0.11843694,0.0008571665,0.0015463359,0.459313,0.001328501,0.0023083843
0.0027793623,0.026276106,0.0034753792,0.0028523847,0.003165165,0.0023942522,0.11819676,0.0025817114,0.0020867276,0.0032068337,0.23668894,0.0016756051,0.0013088601,0.002921043,0.0012820032,0.00082385767,0.00061341986,0.0015487338,0.0017259325,0.0029328656,0.0030575553,0.2152822,0.28525534,0.0008772539,0.07188666,0.0013829579,0.0013596341,0.0023624806
0.009359411,0.00956835,0.011703224,0.009605311,0.010658588,0.008062565,0.0034458821,0.008693827,0.0070269858,0.010798907,0.24463318,0.0056425445,0.004407543,0.009836515,0.08323266,0.0027743136,0.002065671,0.0052153096,0.08472758,0.009876328,0.010296216,0.33037782,0.013601168,0.0029541233,0.084244825,0.004657065,0.004578523,0.007955575
0.004807126,0.045446593,0.0060109417,0.004933424,0.005474402,0.004141048,0.0017698539,0.004465273,0.04414131,0.24873938,0.36884,0.002898091,0.0022637767,0.005052174,0.0022173254,0.0014249268,0.0010609579,0.002678657,0.002985136,0.005072622,0.08635258,0.0075581293,0.006985753,0.12311373,0.002737186,0.0023919346,0.0023515942,0.0040860963
0.01111346,0.011361558,0.013896529,0.011405445,0.012656118,0.009573573,0.004091676,0.10402829,0.008343915,0.10652789,0.009364525,0.0067000156,0.005233562,0.29279545,0.0051261727,0.0032942484,0.002452799,0.0061927126,0.0069012525,0.011727254,0.012225833,0.29858887,0.016150167,0.0035077566,0.006328024,0.005529847,0.005436585,0.0094465315
0.008674831,0.44772893,0.083990626,0.008902745,0.1561658,0.0074728415,0.0031938385,0.008057931,0.006513008,0.08315245,0.007309665,0.00522983,0.0040851603,0.009117039,0.0040013357,0.0025713907,0.0019145807,0.004833844,0.005386909,0.00915394,0.009543116,0.01363923,0.012606332,0.0027380488,0.0049394644,0.0043164315,0.0042436337,0.08051708
0.012262522,0.42611092,0.015333342,0.012584696,0.01396468,0.01056342,0.004514729,0.011390488,0.009206624,0.014148522,0.32051376,0.007392755,0.005774679,0.012887616,0.0056561865,0.0036348528,0.002706403,0.0068329996,0.0076147984,0.012939777,0.013489907,0.01928007,0.017819991,0.0038704365,0.0069823014,0.006101598,0.0059986934,0.010423244
0.002846059,0.0029095944,0.123544075,0.026917892,0.0032411197,0.0024517074,0.001047842,0.050637785,0.0021368028,0.0032837885,0.074389346,0.0017158147,0.0013402689,0.0029911394,0.0013127675,0.00084362784,0.0006281401,0.14556825,0.0017673497,0.003003246,0.0031309277,0.0044747903,0.29210064,0.0008983054,0.0016205509,0.0014161449,0.24136285,0.0024191733
0.0018059557,0.0018462719,0.0022582088,0.108444095,0.15432906,0.0015557214,0.0006649041,0.0016775273,0.0013559001,0.0020837153,0.0015217508,0.0010887636,0.0008504625,0.0323525,0.0008330115,0.3203074,0.00039858388,0.09236978,0.001121465,0.0019056981,0.017213961,0.002839461,0.0026244288,0.0005700162,0.0010283143,0.0008986093,0.22929208,0.016762318
0.004807126,0.045446593,0.0060109417,0.004933424,0.046006553,0.004141048,0.0017698539,0.004465273,0.0036091595,0.24873938,0.004050624,0.002898091,0.0022637767,0.005052174,0.0022173254,0.0014249268,0.0010609579,0.002678657,0.002985136,0.005072622,0.005288283,0.0075581293,0.006985753,0.0015172797,0.002737186,0.20505269,0.36714095,0.0040860963
0.0036300546,0.003711092,0.035146568,0.12615527,0.15717125,0.0031270722,0.001336488,0.0033719076,0.002725422,0.46330026,0.0030587895,0.0021884653,0.001709469,0.0038151,0.0016743918,0.0010760196,0.00080117205,0.0020227619,0.0022541964,0.06504547,0.09581578,0.0057074483,0.0052752234,0.001145759,0.0020669594,0.0018062462,0.0017757836,0.003085576
0.0011330687,0.0011583634,0.0014168154,0.0011628378,0.0012903498,0.00097607006,0.00041716528,0.039267186,0.0008507008,0.001307337,0.0009547567,0.0006830976,0.0005335859,0.001190828,0.5641894,0.00033586388,0.0002500742,0.0006313757,0.22043811,0.0011956478,0.0012464803,0.0017814969,0.011200258,0.03857233,0.105735585,0.00056379347,0.000554285,0.00096311764
0.00075699866,0.0007738979,0.0009465687,0.039073512,0.045541473,0.00065210846,0.00027870646,0.0007031656,0.0005683498,0.00087342656,0.00063786906,0.00045637475,0.00035648656,0.01356113,0.6194779,0.0002243893,0.00016707357,0.00042181957,0.18557043,0.03909543,0.00083276845,0.0011902109,0.045779474,0.00023893251,0.00043103634,0.00037666815,0.00037031557,0.000643455
0.021408405,0.014561833,0.0010180462,0.04888879,0.0009271749,0.0007013506,0.0002997522,0.035080004,0.0006112671,0.083316356,0.000686036,0.0004908366,0.00038340566,0.00085566397,0.5220964,0.00024133343,0.00017968967,0.22699036,0.00050557905,0.0008591272,0.0008956526,0.0012800863,0.035506885,0.00025697483,0.00046358487,0.0004051112,0.00039827893,0.00069204374
0.003420659,0.0034970222,0.0042772717,0.032352436,0.32115644,0.0029466907,0.0012593943,0.0031774032,0.002568209,0.0039467635,0.002882347,0.0020622262,0.0016108603,0.0035950306,0.17462924,0.0010139507,0.00075495744,0.0019060813,0.0021241659,0.0036095812,0.0037630412,0.09190394,0.3222319,0.0010796672,0.0019477294,0.0017020551,0.0016733495,0.0029075881
0.009359411,0.00956835,0.011703224,0.009605311,0.010658588,0.008062565,0.0034458821,0.008693827,0.0070269858,0.08971447,0.08680208,0.0056425445,0.3200698,0.009836515,0.24106379,0.0027743136,0.002065671,0.0052153096,0.00581202,0.009876328,0.010296216,0.0147155775,0.013601168,0.0029541233,0.005329265,0.004657065,0.004578523,0.08687114
0.0007717769,0.0072963824,0.0074724243,0.00079205376,0.00087890704,0.000664839,0.0002841474,0.0007168929,0.00057944516,0.11151587,0.00065032166,0.00046528416,0.07194458,0.026840623,0.41682804,0.00022876986,0.0001703352,0.00043005438,0.033016138,0.039858658,0.00084902585,0.27452326,0.0011215521,0.00024359698,0.0004394511,0.00038402152,0.00037754493,0.00065601664
0.00711384,0.0072726496,0.008895311,0.007300742,0.008101311,0.006128142,0.0026191236,0.006607948,0.0053410255,0.12817122,0.0059943283,0.004288749,0.0033500567,0.12743974,0.24320781,0.0021086822,0.0015700618,0.1839089,0.12438082,0.06748836,0.007825881,0.011184921,0.010337887,0.002245351,0.004050633,0.0035397117,0.0034800137,0.006046822
0.009506106,0.018026821,0.0012602903,0.05202366,0.001147796,0.000868237,0.0003710782,0.051925503,0.0007567181,0.16262898,0.00084927824,0.00060763117,0.00047463703,0.0010592692,0.36588815,0.0002987587,0.0002224468,0.25550807,0.00062588154,0.052052844,0.009606988,0.0015846828,0.009962889,0.00031812198,0.0005738949,0.00050150737,0.0004930494,0.0008567155
0.0661139,0.0011260886,0.075677216,0.0011304384,0.0012543974,0.00094887434,0.00040554203,0.04746059,0.00082699815,0.12200821,0.09380301,0.00995155,0.00051871885,0.010445134,0.34414503,0.0003265059,0.00024310652,0.000613784,0.0006840102,0.0011623341,0.0012117503,0.02030683,0.1966379,0.00034766752,0.0006271953,0.00054808485,0.00053884124,0.00093628286
0.003420659,0.0034970222,0.0042772717,0.0035105303,0.0038954802,0.0029466907,0.0012593943,0.08970313,0.002568209,0.03278867,0.002882347,0.0020622262,0.0016108603,0.4073817,0.3476807,0.0010139507,0.00075495744,0.0019060813,0.0021241659,0.0036095812,0.0037630412,0.0053782207,0.0049709287,0.0010796672,0.059631538,0.0017020551,0.0016733495,0.0029075881
0.0010716402,0.0010955635,0.0013400037,0.0010997953,0.0012203943,0.028030334,0.00039454893,0.0009954318,0.0008045806,0.028343642,0.0009029951,0.027753245,0.00050465786,0.07341209,0.2625304,0.0003176552,0.00023651659,0.00059714605,0.00066546863,0.0011308265,0.0011789032,0.19143519,0.20034333,0.045516882,0.12711038,0.0005332278,0.0005242348,0.00091090286
0.009359411,0.00956835,0.011703224,0.009605311,0.010658588,0.008062565,0.0034458821,0.008693827,0.0070269858,0.010798907,0.007886511,0.0056425445,0.004407543,0.009836515,0.63564163,0.0027743136,0.002065671,0.0052153096,0.00581202,0.009876328,0.010296216,0.09363113,0.09251673,0.0029541233,0.005329265,0.004657065,0.004578523,0.007955575
0.06499958,0.05216905,0.0009526492,0.00078187784,0.06510534,0.0006562975,0.00028049678,0.013555228,0.0005720007,0.18716843,0.0006419666,0.0068830787,0.00035877657,0.00080069806,0.34081137,0.00022583072,0.00016814681,0.00042452922,0.0004731018,0.00080393883,0.0072618905,0.026892945,0.1295826,0.00024046736,0.09036662,0.00037908778,0.0067964667,0.0006475884
0.0012937495,0.012231114,0.0016177344,0.0013277403,0.07783271,0.01202297,0.044110253,0.001201746,0.0009713389,0.0014927308,0.07744953,0.0007799679,0.011517736,0.012268183,0.52420396,0.00038349282,0.0002855373,0.055263326,0.0008033944,0.012273686,0.001423244,0.0020341314,0.01278857,0.0004083479,0.077096045,0.011552228,0.044266824,0.0010996977
0.0027157203,0.0027763462,0.0033957995,0.025685156,0.6671372,0.0023394285,0.0009998548,0.0025225952,0.0020389454,0.0031334034,0.0022883448,0.0016372369,0.0012788897,0.14024268,0.0012526477,0.0008049929,0.0005993737,0.0015132708,0.0016864119,0.0028657087,0.0029875431,0.004269862,0.049742676,0.0008571665,0.0015463359,0.0013512908,0.001328501,0.07100264
0.063684665,0.0018748202,0.033218518,0.0018820622,0.48143202,0.0015797771,0.0006751853,0.0017034664,0.047764953,0.002115935,0.0015452811,0.0011055989,0.0008636129,0.07924084,0.0008458922,0.0005435983,0.00040474706,0.0010218865,0.0011388058,0.15656212,0.032942828,0.08019684,0.0026650096,0.0005788302,0.0010442148,0.0009125042,0.00089711463,0.0015588135
0.0019875448,0.0020319147,0.036001958,0.0020397636,0.019021777,0.0017121494,0.0007317603,0.0018462029,0.0014922359,0.002293233,0.001674763,0.0011982389,0.017694319,0.0020888618,0.00091677095,0.0005891474,0.00043866155,0.0011075122,0.0012342284,0.0020973163,0.0021864828,0.01988331,0.0028883154,0.00062733144,0.0011317114,0.0009889646,0.18531404,0.6887815
0.01498023,0.0016237454,0.09572962,0.0016300175,0.0018087584,0.0013682143,0.0005847649,0.0014753392,0.0011924768,0.0018325703,0.001338338,0.0009575377,0.0007479584,0.001669253,0.00073261076,0.00047079995,0.0003505436,0.0008850361,0.0009862976,0.0016760092,0.001747264,0.0024972279,0.042483937,0.0005013136,0.00090437423,0.0007903022,0.2418319,0.5772035
0.0017525817,0.0017917064,0.34206727,0.0017986273,0.001995857,0.0015097429,0.0006452532,0.001627949,0.0013158271,0.0020221323,0.0014767763,0.0010565858,0.00082532753,0.0018419212,0.00080839236,0.0005194997,0.00038680396,0.0009765846,0.0010883207,0.0018493762,0.0019280018,0.0027555423,0.0025468653,0.00055316975,0.0009979231,0.0008720514,0.2520699,0.37091994
0.0013527764,0.001382976,0.13856569,0.001388318,0.0015405552,0.001165335,0.0004980558,0.0012565755,0.012421835,0.0015608362,0.0011398888,0.00081555365,0.012043229,0.012827915,0.000623979,0.00040098958,0.00029856485,0.00075380265,0.00084004906,0.0014274899,0.0014881791,0.0021269382,0.0019658653,0.057457875,0.0007702733,0.0006731159,0.19456682,0.54864645
0.08485888,0.0012673326,0.16878855,0.001272228,0.0014117351,0.0010678906,0.0004564087,0.0011515016,0.0009307276,0.0014303203,0.0010445722,0.0007473577,0.00058378116,0.0013028511,0.0005718024,0.00036745914,0.0002735991,0.0006907702,0.0007698048,0.0013081243,0.0013637387,0.0019490853,0.012253884,0.13627252,0.00070586364,0.0006168305,0.2096545,0.36688784
0.01756823,0.0019042655,0.34785116,0.0019116212,0.0021212415,0.0016045885,0.0006857895,0.0017302204,0.0013984904,0.0021491672,0.0015695507,0.0011229629,0.00087717647,0.001957635,0.0008591774,0.00055213587,0.00041110386,0.0010379358,0.0011566915,0.0019655582,0.0020491232,0.0029286516,0.002706865,0.0005879211,0.0010606148,0.00092683564,0.2679055,0.33139977
0.0017525817,0.0017917064,0.2090724,0.0017986273,0.031550277,0.016286952,0.0006452532,0.016405158,0.0013158271,0.0020221323,0.0014767763,0.0010565858,0.00082532753,0.0018419212,0.00080839236,0.0005194997,0.00038680396,0.0009765846,0.0010883207,0.0018493762,0.0019280018,0.0027555423,0.046878494,0.015330379,0.0009979231,0.0008720514,0.10429781,0.53346926
0.09762929,0.033846945,0.002366306,0.033854418,0.018111235,0.0016301915,0.000696732,0.001757828,0.0014208049,0.0021834597,0.0015945947,0.0011408811,0.00089117285,0.0019888713,0.00087288657,0.00056094583,0.00041766348,0.0010544973,0.0011751478,0.001996921,0.0020818193,0.018931529,0.0027500563,0.00059730205,0.0010775382,0.00094162434,0.44769785,0.3207315
0.00043655737,0.114554584,0.007907706,0.00044802704,0.0004971558,0.0003760677,0.014884378,0.0004055121,0.0003277645,0.055717383,0.026134241,0.5266336,0.014929233,0.055672497,0.00020136559,0.00012940419,0.0037772628,0.00024326124,0.011313831,0.0004606683,0.00048025342,0.0006863887,0.06320992,0.00013779118,0.0002485765,0.084878206,0.00021355915,0.015094725
0.0031482542,0.003218536,0.00393665,0.0032309685,0.0035852627,0.0027120304,0.0011591022,0.0029243699,0.081998914,0.0036324621,0.0026528107,0.0018980004,0.001482579,0.0033087395,0.0014521575,0.0009332045,0.0006948362,0.0017542901,0.0019550074,0.0033221315,0.21582396,0.3500359,0.2965709,0.0009936878,0.0017926214,0.0015665116,0.001540092,0.0026760418
0.0014701587,0.19983752,0.0018383206,0.013904693,0.0016742311,0.0012664527,0.00054127275,0.0013656102,0.0011037858,0.001696272,0.22436516,0.00088632037,0.0006923287,0.01394101,0.0006781225,0.000435784,0.00032447174,0.0008192111,0.0009129413,0.0015513551,0.19995187,0.0023114956,0.11369963,0.025255846,0.000837111,0.18667015,0.0007191858,0.0012496469
0.01111346,0.011361558,0.013896529,0.011405445,0.10636126,0.009573573,0.004091676,0.01032314,0.10204906,0.012822733,0.009364525,0.0067000156,0.005233562,0.01167998,0.0051261727,0.0032942484,0.002452799,0.0061927126,0.100606404,0.011727254,0.012225833,0.01747343,0.4846759,0.0035077566,0.006328024,0.005529847,0.005436585,0.0094465315
0.0014174471,0.0014490902,0.0017724087,0.09706638,0.0016142026,0.0012210448,0.00052186573,0.001316647,0.0010642103,0.0016354533,0.08485461,0.0008545419,0.0006675056,0.0014897028,0.0006538089,0.00042015922,0.000312838,0.0007898388,0.00088020833,0.0014957322,0.33620027,0.014180079,0.025962768,0.00044739075,0.23983634,0.17997722,0.0006933998,0.0012048415
0.0057373075,0.0058653876,0.0071740625,0.005888044,0.0065337024,0.004942343,0.0021123216,0.0053293062,0.004307534,0.006619717,0.10158471,0.0034588731,0.0027018187,0.054404918,0.0026463792,0.0017006509,0.0012662539,0.0031969787,0.19706334,0.054429322,0.44168788,0.05739578,0.0083375,0.0018108742,0.003266833,0.0028547754,0.002806629,0.0048767584
0.06390258,0.1319398,0.00032545484,0.000267114,0.00029640459,0.044115454,0.0022903886,0.07485687,0.00019541338,0.00030030668,0.31184712,0.00015691346,0.00012256933,0.00027354356,0.00012005428,7.715086e-05,5.7444224e-05,0.04184171,0.0001616264,0.035387643,0.061734065,0.068440646,0.024518417,8.2151186e-05,0.13621105,0.00012950828,0.00012732409,0.0002212365
0.010199528,0.0011055529,0.001352222,0.019346055,0.001231522,0.15593955,0.009516262,0.12865815,0.00081191683,0.0012477348,0.037383694,0.0006519548,0.0005092594,0.0011365375,0.00049880974,0.00032055166,0.00023867318,0.07354752,0.0006715364,0.055849835,0.20178822,0.08376333,0.010689632,0.00034132737,0.20121431,0.00053808984,0.0005290148,0.00091920857
0.00711384,0.06725428,0.008895311,0.007300742,0.068082936,0.006128142,0.0026191236,0.3664977,0.0053410255,0.008207963,0.3658841,0.004288749,0.0033500567,0.0074764746,0.0032813158,0.0021086822,0.0015700618,0.0039640185,0.0044175624,0.007506735,0.007825881,0.011184921,0.010337887,0.002245351,0.004050633,0.0035397117,0.0034800137,0.006046822
0.0006286066,0.10664684,0.011386445,0.00064512197,0.0007158633,0.08004466,0.00023143596,0.24969377,0.00047195383,0.00072528754,0.19663747,0.010979391,0.00029602405,0.00066065043,0.00028994982,0.00018633137,0.00013873677,0.00035027612,0.00039035303,0.016563956,0.058993835,0.027489394,0.053915597,0.00019840794,0.106362134,0.0003127827,0.07451045,0.0005343207
0.0057373075,0.102615684,0.0071740625,0.005888044,0.0065337024,0.3919435,0.0021123216,0.0053293062,0.004307534,0.006619717,0.3918356,0.0034588731,0.0027018187,0.0060297726,0.0026463792,0.0017006509,0.0012662539,0.0031969787,0.0035627615,0.0060541774,0.0063115684,0.009020632,0.0083375,0.0018108742,0.003266833,0.0028547754,0.002806629,0.0048767584
0.009426001,0.18640698,0.0012496703,0.0010256551,0.001138124,0.110406764,0.0003679513,0.00092832686,0.009176944,0.0011531073,0.16937418,0.00060251093,0.06788346,0.009476947,0.00046098029,0.0002962412,0.008647176,0.05111651,0.05960683,0.0010545943,0.06851226,0.0015713293,0.035158746,0.00031544128,0.20280755,0.0004972814,0.00048889464,0.0008494963
0.010161295,0.18174173,0.012705919,0.010428263,0.011571782,0.00875334,0.0037411142,0.009438687,0.0076290355,0.011724122,0.26559258,0.0061259796,0.004785167,0.010679277,0.0046869786,0.0030120078,0.002242651,0.005662141,0.0063099754,0.0107225,0.011178363,0.015976362,0.014766472,0.0032072233,0.348493,0.0050560674,0.004970796,0.008637183
0.0054921717,0.29518694,0.00072813523,0.0005976101,0.0006631415,0.128158,0.00021439118,0.0005409007,0.0004371954,0.00067187165,0.21161468,0.015080642,0.0002742225,0.0006119949,0.059186924,0.00017260844,0.0001285191,0.000324479,0.00036160433,0.0006144719,0.0006405959,0.06474374,0.0008462189,0.00018379562,0.103438646,0.088667236,0.019924304,0.00049496914
0.0007977326,0.15551876,0.0077237305,0.10171209,0.021087145,0.1284855,0.00029370358,0.014193457,0.00059893256,0.00092042546,0.18900654,0.00048093218,0.00037566904,0.00083839777,0.00036796057,0.00023646365,0.00017606377,0.0004445176,0.013947831,0.00084179116,0.1286759,0.048337843,0.014611724,0.00025178943,0.00045423035,0.1685526,0.00039024217,0.0006780792
0.07943231,0.004545928,0.0055602076,0.0045634876,0.0050639007,0.041323353,0.0016371403,0.0041304417,0.0033385244,0.0051305657,0.37867513,0.0026807757,0.002094026,0.0046733334,0.0020510578,0.0013180777,0.0009814013,0.0024777963,0.040254116,0.004692248,0.0048917374,0.006991378,0.38139015,0.0014035054,0.0025319364,0.0022125738,0.0021752585,0.0037796977
0.0004969181,0.12201379,0.0006213579,0.0005099736,0.00475575,0.0046179197,0.0001829518,0.18900503,0.00037308293,0.00057334505,0.00041871762,0.10085609,0.021183282,0.00052224897,0.00022920745,0.00014729629,0.00010967242,0.00027689582,0.063156396,0.0005243627,0.26031762,0.004971147,0.03424096,0.00015684293,0.000282946,0.18879071,0.00024308696,0.00042238442
0.001279789,0.001308359,0.0016002778,0.0013134129,0.055411294,0.0011024607,0.0004711837,0.46519196,0.00096085743,0.0014766231,0.0010783874,0.0007715514,0.011393451,0.0013450275,0.022171857,0.00037935463,0.00028245614,0.108620845,0.0007947252,0.022932017,0.109315604,0.0020121816,0.06660443,0.00040394152,0.011519486,0.10854452,0.00062605896,0.0010878311
0.0006828992,0.06979401,0.018127877,0.052522738,0.0007776923,0.0005882763,0.00025142505,0.54188526,0.0005127164,0.023819884,0.00057543075,0.00041170215,0.0003215916,0.0007177107,0.0060729813,0.00020242477,0.00015071944,0.0003805294,0.00042406775,0.029510558,0.018025216,0.0068316944,0.012508371,0.00021554441,0.00038884403,0.21338536,0.00033406692,0.0005804699
0.00049074955,0.0005017051,0.00061364466,0.07084698,0.062626526,0.00042275104,0.004318524,0.3728618,0.00036845164,0.0005662278,0.00041351985,0.0002958601,0.00023110429,0.00051576603,0.00022636217,0.00014546783,0.000108311004,0.00027345857,0.008580434,0.15361807,0.058469683,0.0007715938,0.037953753,0.00015489596,0.0044172774,0.21954991,0.00024006939,0.00041714113
0.0006286066,0.00064263964,0.00078602426,0.048347015,0.0007158633,0.0005415065,0.005531646,0.5306049,0.00047195383,0.006025498,0.0005296822,0.00037897052,0.00029602405,0.011261071,0.00028994982,0.00018633137,0.00013873677,0.00035027612,0.010990773,0.027164375,0.058993835,0.0009883431,0.032714754,0.05850072,0.0003579297,0.09041636,0.042709187,0.06943705
0.00026731542,0.022812467,0.00033425743,0.0002743386,0.027351443,0.00023027605,9.841832e-05,0.6223298,0.00020069873,0.036371123,0.00022524776,0.00016115751,0.00012588446,0.0002809421,0.00012330139,7.923756e-05,5.8997917e-05,0.0001489552,0.00016599792,0.14678678,0.00029407168,0.00042029368,0.05448251,0.0023382916,0.00015220988,0.08352799,0.00013076783,0.0002272203
0.0005255434,0.21766677,0.0006571517,0.013832994,0.000598494,0.00045272382,0.0001934909,0.27965468,0.00039457466,0.00060637307,0.004874053,0.00031683643,0.00024748946,0.02713962,0.00024241113,0.00015578141,0.03999692,0.0002928466,0.00032635272,0.00055456907,0.0005781463,0.13376273,0.076094374,0.00016587798,0.00029924535,0.19523494,0.00025709017,0.0048779305
0.046824194,0.15398313,0.0011349092,0.000931466,0.01633913,0.0007818597,0.0003341612,0.00084307574,0.023639722,0.0010472138,0.31452805,0.13064414,0.00042741734,0.00095388683,0.00041864702,0.00026903645,0.0002003165,0.0005057498,0.0005636152,0.016263273,0.0009984659,0.20039885,0.016624486,0.00028647334,0.00051680044,0.069326475,0.00044399794,0.00077148445
0.00029453347,0.052452765,0.00036829148,0.0027856838,0.0003354176,0.09213997,0.000108439264,0.0027570003,0.00022113386,0.0003398333,0.00024818248,0.50927705,0.000138702,0.092195794,0.015036329,8.730552e-05,0.0025484173,0.0001641218,0.00018289982,0.0027942127,0.00032401402,0.17430194,0.0004280183,9.2963994e-05,0.00016770787,0.049814798,0.00014408259,0.00025035584
0.00029235534,0.03480954,0.00036556792,0.00523013,0.00033293714,0.09145858,0.00010763734,0.00027156484,0.00021949853,0.015127602,0.00024634713,0.48579052,0.00013767628,0.0816538,0.00013485125,8.665988e-05,0.0025295713,0.0001629081,0.00018154725,0.00030850206,0.054552652,0.15822266,0.00042485306,9.227652e-05,0.00016646765,0.06670174,0.00014301708,0.00024850442
0.002436737,0.023036925,0.290688,0.023046546,0.26987025,0.0020991014,0.00089714077,0.0022634517,0.0018294868,0.0028115122,0.0020532657,0.0014690453,0.0011475107,0.0025609522,0.0011239646,0.0007222968,0.00053780066,0.021903604,0.0015131686,0.023117106,0.002680636,0.044922803,0.1884532,0.00076911063,0.08357064,0.0012124742,0.0011920255,0.0020712465
